corpora,record,phrase,PQP,auxiliary,verb,note,marker,marker,marker group,pause before,pause between,restart/repaet
CFPP,35,et euh un jour on m'avait demandé euh le chef m'avait demandé de rester plus tard j'ai dit non moi j'ai fait mon quota d'heures je rentre chez moi,on m'avait demandé,avoir,demander,0,0,0,0,1,0,1
CFPP,35,et euh un jour on m'avait demandé euh le chef m'avait demandé de rester plus tard j'ai dit non moi j'ai fait mon quota d'heures je rentre chez moi,le chef m'avait demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,35,on m'avait euh il m'avait donné mes vacances j'ai pris mes cinq semaines,il m'avait donné,avoir,donner,0,0,0,0,0,0,0
CFPP,35,vous aviez fait,vous aviez fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,oh ben si j'avais su j'aurais pas,j'avais su,avoir,savoir,0,0,0,0,0,0,0
CFPP,35,- mais euh j'- je regrette la la la vie d'avant que j'avais j'avais commencée,j'avais commencée,avoir,commencer,0,0,0,0,0,0,0
CFPP,35,ça il ne m'avait pas dit,il ne m'avait pas dit,avoir,dire,0,0,0,0,0,0,0
CFPP,35,si je me rappelais il avait acheté euh à l'époque euh il avait dit que,il avait acheté,avoir,acheter,0,0,0,0,1,0,0
CFPP,35,si je me rappelais il avait acheté euh à l'époque euh il avait dit que,il avait dit,avoir,dire,0,0,0,0,0,0,0
CFPP,35,il avait acheté un studio à,il avait acheté,avoir,acheter,0,0,0,0,0,0,0
CFPP,35,des pièces de cinquante centimes une fois on avait euh j'avais ramené cinquante francs au phar-,j'avais ramené,avoir,ramener,0,0,0,0,0,0,0
CFPP,35,ah on l'a vue ensemble tu m'avais dit oui elle était dans ma classe je crois que je l'ai en cours,tu m'avais dit,avoir,dire,0,0,0,0,0,0,0
CFPP,35,et tout j'étais j'étais arrivé en retard bon elles se sont dit bon je suis pas là et je la vois à la fenêtre ouah le mec il est bon et tout eh,j'étais arrivé,être,arriver,0,0,0,0,0,0,0
CFPP,35,quelqu'un qui s'était imposé mais qui était très très intelligent et c'était un sport-études,quelqu'un qui s'était imposé,être,s’imposer,0,0,0,0,0,0,0
CFPP,35,les rapports dans la classe quoi simplement comment ça c'était passé,c'était passé,être,passer,0,0,0,0,0,0,0
CFPP,35,à à l'époque où ils avaient brûlé le collège,ils avaient brûlé,avoir,brûler,0,0,0,0,0,0,0
CFPP,35,à parce qu'à une époque ils avaient brûlé le collège et on,ils avaient brûlé,avoir,brûler,0,0,0,0,0,0,0
CFPP,35,ils avaient mis le feu,ils avaient mis,avoir,mettre,0,0,0,0,0,0,0
CFPP,35,ils avaient mis le feu,ils avaient mis,avoir,mettre,0,0,0,0,0,0,0
CFPP,35,ils avaient mis même,ils avaient mis,avoir,mettre,0,0,0,0,0,0,0
CFPP,35,²carrément ils avaient ils avaient mis un vigile,ils avaient mis,avoir,mettre,0,0,0,0,0,0,0
CFPP,35,si voyant que vous accrochiez comme ça vous étiez tombé,vous étiez tombé,être,tomber,0,0,0,0,0,0,0
CFPP,35,S et j'avais demandé une classe en ES,j'avais demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,35,et puis à un moment donné j'avais fait un travail euh,j'avais fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,un travail j'avais travaillé pendant deux jours de suite une dissert-,j'avais travaillé,avoir,travailler,0,0,0,0,0,0,0
CFPP,35,ben j'avais vidé la poubelle,j'avais vidé,avoir,vider,0,0,0,0,0,0,0
CFPP,35,en fait en lycée j'avais fait,j'avais fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,j'ai fait plein de voeux mais il y avait pas de place j'avais fait j- je voulais faire STAPS il y avait pas de place euh,j'avais fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,licence géographie euh j'avais eu des profs qui étaient en fait entre guillemets qui notaient à la tête,j'avais eu,avoir,avoir,0,0,0,0,1,0,0
CFPP,35,parce que j'ai j'avais regardé euh sur internet les débouchés et tout il y avait des débouchés,j'avais regardé,avoir,regarder,0,0,0,0,0,0,0
CFPP,35,sur six mois je crois Kraim il avait fait deux mois de stage,il avait fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,ouais et il avait fait mon stage au PN au Parc Naturel Régional de l'Oise,il avait fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,donc euh s'il y avait eu la la partie critique peut-être,il y avait eu,avoir,avoir,0,0,0,0,1,0,0
CFPP,35,mes parents avaient acheté une petite maison à Rabat,mes parents avaient acheté,avoir,acheter,0,0,0,0,0,0,0
CFPP,35,je un jour là je voulais acheter un jean je lui dis mais je dis excusez-moi il est à combien le prix oh oui il est euh peut-être c'était vingt vingt il m'avait dit cinquante euros ouais ça c'était cinquante euros,il m'avait dit,avoir,dire,0,0,0,0,0,0,0
CFPP,35,Musée du Louvre j'avais été euh,j'avais été,avoir,être,0,0,0,0,0,0,0
CFPP,35,que je me souvienne que je dise pas de bêtises ils avaient organisé un truc euh c'est sur la euh c'était Sciences Humaines et euh,ils avaient organisé,avoir,organiser,0,0,0,0,0,0,0
CFPP,35,j'avais demandé à,j'avais demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,35,et on était deux et j'avais été avec un,j'avais été,avoir,être,0,0,0,0,0,0,0
CFPP,35,c'étaient que les gens de Garibaldi Arago qu'ils avaient privilégié que sur deux quartiers,ils avaient privilégié,avoir,privilégier,0,0,0,0,0,0,0
CFPP,35,parce que j'étais sorti à Bagneux,j'étais sorti,être,sortir,0,0,0,0,0,0,0
CFPP,35,ils l'avaient ils avaient commencé à la créer au bout,ils avaient commencé,avoir,commencer,0,0,0,0,0,0,0
CFPP,35,c'était pas mal hein moi j'ai j'avais fait euh un peu de tout un peu de boxe française boxe thailandaise j'avais fait un peu de taekwendo avec un ami à moi,j'avais fait,avoir,faire,0,0,0,0,0,0,1
CFPP,35,c'était pas mal hein moi j'ai j'avais fait euh un peu de tout un peu de boxe française boxe thailandaise j'avais fait un peu de taekwendo avec un ami à moi,j'avais fait,avoir,faire,0,0,0,0,0,0,0
CFPP,35,euh je suis sorti avec des amis on avait été au jeu de Arcades,on avait été,avoir,être,0,0,0,0,0,0,0
CFPP,35,ah il a été renvoyé parce qu'il avait volé,il avait volé,avoir,voler,0,0,0,0,0,0,0
CFPP,35,il avait passé euh des tests,il avait passé,avoir,passer,0,0,0,0,0,0,0
CFPP,35,oui non mais c'est vrai il y avait eu des des,il y avait eu,avoir,avoir,0,0,0,0,0,0,0
CFPP,35,ah oui j'avais postulé à je veux je veux vous dire aussi ça parce que une fois j'avais postulé à la Marine Nationale,j'avais postulé,avoir,postuler,0,0,0,0,0,0,0
CFPP,35,il fait bonjour moi il m'avait même pas dit bonjour puis il est rentré et tout et tout je fais le rapprochement là c'est abuser bon je suis parti euh j'ai été convoqué au test psychologique j'ai fait l'écrit bon ça allait on pose des questions,il m'avait pas dit,avoir,dire,0,0,0,0,0,0,0
CFPP,36,les groupes justement qui avaient mené la la la grève,les groupes justement qui avaient mené,avoir,mener,0,0,0,0,0,0,0
CFPP,36,vous leur aviez mis dans la tête que les études c'était important et que donc il faut,vous leur aviez mis,avoir,mettre,0,0,0,0,0,0,0
CFPP,36,si Voynet a si si Bras il avait accepté que Voynet,il avait accepté,avoir,accepter,0,0,0,0,0,0,0
CFPP,36,il y a deux ans j'ai j'avais écrit pour lui au maire de Montreuil pour le recevoir pour lui expliquer son cas,j'avais écrit,avoir,écrire,0,0,0,0,0,0,1
CFPP,37,euh même si tu penses que c'est pas intéressant je me suis enfin ce que tu as à dire je me suis rendu compte que je ne savais même pas quand tu étais arrivée à Paris comment tu étais arrivée à Paris dans quelles conditions,tu étais arrivée,être,arriver,0,0,0,0,0,0,0
CFPP,37,toile oui d'accord qui avait été vendue,toile qui avait été vendue,avoir,être vendu,passive voice,0,0,0,0,0,0
CFPP,37,vous aviez nan vous aviez laissé les bagages à nouveau,vous aviez laissé,avoir,laisser,0,0,0,0,0,0,0
CFPP,37,comme quelqu'un qui avait aimé la,quelqu'un qui avait aimé,avoir,aimer,0,0,0,0,0,0,0
CFPP,38,quand je vois j'avais trouvé pour ma fille une gardienne de qui est devenue une amie que j'adore qui s'est occupée de ma fille quand elle quand elle était à la crèche pour aller la chercher et cetera,j'avais trouvé,avoir,trouver,0,0,0,0,0,0,0
CFPP,39,en tant que vieille Parisienne maintenant ça ça c'est quelque chose qui me qui moi je me souviens je dis toujours parce que c'est une scène qui m'était beaucoup restée en tête euh je me souviens d'avoir vu par exemple rue Daguerre à l'époque ils avaient encore pas cassé la tout le côté de la rue Vercingétorix il y avait qui était un quartier quand même très très ouvrier il y avait il y avait beaucoup de gens qui venaient faire leurs courses rue Daguerre de ce quartier-là et puis il y avait en même temps toutes ces dames euh du haut du boulevard Arago du boulevard Raspail parce que là c'était un quartier très bourgeois,une scène qui m'était restée,être,rester,0,0,0,0,0,0,0
CFPP,39,euh les vacances et quelquefois un peu les weekends puisque mes parents avaient acheté une maison euh au bout de l'Essonne donc c'est pas très loin de Paris ce qui fait que ça me permet quand même bon c'est à peine une heure de route de de de pouvoir quand même partir le samedi soir et de rentrer le lundi matin voilà,mes parents avaient acheté,avoir,acheter,0,0,0,0,0,0,0
CFPP,39,on l'avait demandée,on l'avait demandée,avoir,demander,0,0,0,0,0,0,0
CFPP,39,c'est entre nous à un moment donné et nous on en avait parlé depuis longtemps parce que c'était même l'ancienne municipalité d'ailleurs à l'époque et euh moi je l'avais demandé à l'ancien maire et à un moment donné il nous avait dit ah oui mais vous savez c'est quand même un coût important donc je lui ai dit oui comme si à Paris il y avait pas énormément de choses qui avaient demandé un coût important et qui avaient pas été faites et qui sont pas toujours très utiles mais j'ai dit nous ça nous sera agréable dans le quartier d'avoir euh parce qu'il faut dire que bon avant qu'on ait cette petite place donc ils ont étendu là la pointe des deux rues euh il y avait quand même un amoncellement par moments de voitures garées là au bout c'était quand même,je l'avais demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,39,c'est entre nous à un moment donné et nous on en avait parlé depuis longtemps parce que c'était même l'ancienne municipalité d'ailleurs à l'époque et euh moi je l'avais demandé à l'ancien maire et à un moment donné il nous avait dit ah oui mais vous savez c'est quand même un coût important donc je lui ai dit oui comme si à Paris il y avait pas énormément de choses qui avaient demandé un coût important et qui avaient pas été faites et qui sont pas toujours très utiles mais j'ai dit nous ça nous sera agréable dans le quartier d'avoir euh parce qu'il faut dire que bon avant qu'on ait cette petite place donc ils ont étendu là la pointe des deux rues euh il y avait quand même un amoncellement par moments de voitures garées là au bout c'était quand même,il nous avait dit,avoir,dire,0,0,0,0,0,0,0
CFPP,39,c'est entre nous à un moment donné et nous on en avait parlé depuis longtemps parce que c'était même l'ancienne municipalité d'ailleurs à l'époque et euh moi je l'avais demandé à l'ancien maire et à un moment donné il nous avait dit ah oui mais vous savez c'est quand même un coût important donc je lui ai dit oui comme si à Paris il y avait pas énormément de choses qui avaient demandé un coût important et qui avaient pas été faites et qui sont pas toujours très utiles mais j'ai dit nous ça nous sera agréable dans le quartier d'avoir euh parce qu'il faut dire que bon avant qu'on ait cette petite place donc ils ont étendu là la pointe des deux rues euh il y avait quand même un amoncellement par moments de voitures garées là au bout c'était quand même,choses qui avaient demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,39,c'est entre nous à un moment donné et nous on en avait parlé depuis longtemps parce que c'était même l'ancienne municipalité d'ailleurs à l'époque et euh moi je l'avais demandé à l'ancien maire et à un moment donné il nous avait dit ah oui mais vous savez c'est quand même un coût important donc je lui ai dit oui comme si à Paris il y avait pas énormément de choses qui avaient demandé un coût important et qui avaient pas été faites et qui sont pas toujours très utiles mais j'ai dit nous ça nous sera agréable dans le quartier d'avoir euh parce qu'il faut dire que bon avant qu'on ait cette petite place donc ils ont étendu là la pointe des deux rues euh il y avait quand même un amoncellement par moments de voitures garées là au bout c'était quand même,choses qui avaient pas été faites,avoir,être fait,passive voice,0,0,0,0,0,0
CFPP,39,on avait demandé,on avait demandé,avoir,demander,0,0,0,0,0,0,0
CFPP,39,il y a pas loin de pas tout à fait dix ans mais au moins huit neuf ans euh quelqu'un me disait qui habitait qui avait habité dans ces quartiers-là enfant enfin jeune euh m'avait dit euh il s'était renseigné pour euh le le le prix de l'immobilier à l'époque sur l'Ile Saint-Louis et d- on en avait parlé il m'avait dit grosso modo ce que j'ai vu à l'époque c'était quatre-vingt mille francs à l'époque en francs hein quatre-vingt mille francs le mètre carré à l'Ile Saint-Louis il y a à peine dix ans,quelqu'un qui avait habité,avoir,habiter,0,0,0,0,0,0,0
CFPP,39,il y a pas loin de pas tout à fait dix ans mais au moins huit neuf ans euh quelqu'un me disait qui habitait qui avait habité dans ces quartiers-là enfant enfin jeune euh m'avait dit euh il s'était renseigné pour euh le le le prix de l'immobilier à l'époque sur l'Ile Saint-Louis et d- on en avait parlé il m'avait dit grosso modo ce que j'ai vu à l'époque c'était quatre-vingt mille francs à l'époque en francs hein quatre-vingt mille francs le mètre carré à l'Ile Saint-Louis il y a à peine dix ans,jeune euh m'avait dit,avoir,dire,0,0,0,0,0,0,0
CFPP,39,il y a pas loin de pas tout à fait dix ans mais au moins huit neuf ans euh quelqu'un me disait qui habitait qui avait habité dans ces quartiers-là enfant enfin jeune euh m'avait dit euh il s'était renseigné pour euh le le le prix de l'immobilier à l'époque sur l'Ile Saint-Louis et d- on en avait parlé il m'avait dit grosso modo ce que j'ai vu à l'époque c'était quatre-vingt mille francs à l'époque en francs hein quatre-vingt mille francs le mètre carré à l'Ile Saint-Louis il y a à peine dix ans,il s'était renseigné,être,se renseigner,0,0,0,0,0,0,0
CFPP,39,il y a pas loin de pas tout à fait dix ans mais au moins huit neuf ans euh quelqu'un me disait qui habitait qui avait habité dans ces quartiers-là enfant enfin jeune euh m'avait dit euh il s'était renseigné pour euh le le le prix de l'immobilier à l'époque sur l'Ile Saint-Louis et d- on en avait parlé il m'avait dit grosso modo ce que j'ai vu à l'époque c'était quatre-vingt mille francs à l'époque en francs hein quatre-vingt mille francs le mètre carré à l'Ile Saint-Louis il y a à peine dix ans,on en avait parlé,avoir,parler,0,0,0,0,0,0,0
